"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4280872";"";"None";"455.47";"0";"3.18";"9";"C[C@H]1O[C@@H]2C[C@](O)([C@H]1O)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4256097";"Inhibition of ASK1 (unknown origin) by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251711";"1";"Scientific Literature";"J Nat Prod";"2018";"None";"";"";"";"50.0"
"CHEMBL4277459";"";"None";"480.52";"0";"3.62";"7";"CC(=O)N[C@H]1C[C@H]2O[C@@](C)([C@@H]1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"770.0";"nM";"6.11";"";"";"UO_0000065";"12.72";"0.23";"2.49";"6.27";"0";"CHEMBL4256097";"Inhibition of ASK1 (unknown origin) by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251711";"1";"Scientific Literature";"J Nat Prod";"2018";"None";"";"";"";"0.77"
"CHEMBL4279174";"";"None";"394.44";"0";"2.54";"19";"CNC(=O)c1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1";"IC50";"'='";"272.0";"nM";"6.57";"";"";"UO_0000065";"16.64";"0.31";"4.03";"5.91";"0";"CHEMBL4255097";"Inhibition of recombinant full length human ASK1 expressed in HEK293/AP1-Luc cells assessed as reduction in p38 phosphorylation after 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251655";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"272.0"
"CHEMBL4283739";"";"None";"430.49";"0";"2.14";"20";"COc1cc(C)c(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1";"IC50";"'='";"84.0";"nM";"7.08";"";"";"UO_0000065";"16.44";"0.32";"4.94";"4.98";"0";"CHEMBL4255097";"Inhibition of recombinant full length human ASK1 expressed in HEK293/AP1-Luc cells assessed as reduction in p38 phosphorylation after 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251655";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"84.0"
"CHEMBL3891901";"";"None";"339.37";"0";"3.62";"6";"Cc1ccc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(F)c1";"IC50";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"21.39";"0.40";"3.64";"9.99";"0";"CHEMBL4011131";"Inhibition of ASK1 (unknown origin) using biotin-MBP as substrate after 20 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007491";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"55.0"
"CHEMBL4632672";"";"None";"405.42";"0";"2.16";"21";"COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"18.94";"0.35";"5.52";"6.12";"0";"CHEMBL4605628";"Inhibition of human ASK1 using myelin basic protein substrate preincubated for 20 mins before [33P]-ATP addition and measured after 2 hrs by filter-binding method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602708";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";"";"21.0"
"CHEMBL4278211";"";"None";"416.46";"0";"1.83";"18";"COc1ccc(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1";"IC50";"'='";"736.0";"nM";"6.13";"";"";"UO_0000065";"14.73";"0.29";"4.30";"4.32";"0";"CHEMBL4255097";"Inhibition of recombinant full length human ASK1 expressed in HEK293/AP1-Luc cells assessed as reduction in p38 phosphorylation after 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251655";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"736.0"
"CHEMBL4290518";"";"None";"444.52";"0";"2.94";"31";"CCS(=O)(=O)Nc1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1";"IC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"16.62";"0.33";"4.45";"5.77";"0";"CHEMBL4255097";"Inhibition of recombinant full length human ASK1 expressed in HEK293/AP1-Luc cells assessed as reduction in p38 phosphorylation after 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251655";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"41.0"
"CHEMBL1234429";"";"None";"516.50";"1";"3.89";"6; MP7";"O=C(N[C@@H](COc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1)c1cccn(Cc2ccc(F)c(F)c2)c1=O";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5356322";"Inhibition of human recombinant ASK1 using MBP as substrate preincubated for 1 hr followed by reagent addition incubated for 40 mins by ATP-Glo kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352493";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 1.667 hr";"";"";"5000.0"
"CHEMBL5427887";"";"None";"444.51";"1";"5.29";"3; GS-4997";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)c2)cc1-n1cnc(C2CC2)c1";"IC50";"'='";"12.9";"nM";"7.89";"";"";"UO_0000065";"17.75";"0.33";"2.60";"10.16";"0";"CHEMBL5356319";"Inhibition of ASK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352493";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"";"INHIBITOR";"";"12.9"
"CHEMBL4536051";"";"None";"429.48";"0";"3.57";"42";"Cc1ncn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)c1C";"IC50";"'<='";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4385322";"Inhibition of recombinant V5-tagged ASK1 (unknown origin) expressed in HEK293 cells assessed as reduction in ASK1 autophosphorylation at T838 residue after 1 hr by MSD assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4382281";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"CHEMBL3307715";"";"";"";"1.0"
"CHEMBL5417367";"";"None";"460.42";"0";"2.99";"18d";"CCCCn1cnnc1-c1cccc(NC(=O)c2cc3c(C(F)(F)F)nn(C)c3[nH]c2=O)n1";"IC50";"'='";"978.0";"nM";"6.01";"";"";"UO_0000065";"13.05";"0.25";"3.02";"4.87";"0";"CHEMBL5356322";"Inhibition of human recombinant ASK1 using MBP as substrate preincubated for 1 hr followed by reagent addition incubated for 40 mins by ATP-Glo kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352493";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 1.667 hr";"INHIBITOR";"";"978.0"
"CHEMBL3916717";"SELONSERTIB";"3.0";"445.50";"0";"4.68";"EUB0000695a";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1";"IC50";"'='";"991.0";"nM";"6.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445304";"Affinity Phenotypic Cellular interaction: (MTT assay (ABCB1-gene-transfected cell line HEK293/pcDNA3.1, Cisplatin treatment, using 3 uM Selonsertib)) EUB0000695a MAP3K5";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293/ABCB1";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL5446282";"Affinity Phenotypic Cellular Source Knowledge: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8132112/";"";"";"991.0"
"CHEMBL1231206";"";"None";"374.47";"0";"4.36";"EUB0000056c";"Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"19.29";"0.37";"2.86";"10.79";"0";"CHEMBL5467131";"Selectivity interaction (Upstate Kinase Profiler service (Millipore, enzymatic assay)) EUB0000056c MAP3K5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Protein family: Protein kinase";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5465560";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"None";"Selectivity number of off-targets = 6.0 None | Selectivity number of targets = 200.0 None | Selectivity Remarks: In-vitro potency | Source Knowledge: https://pubmed.ncbi.nlm.nih.gov/20237073/";"";"";"60.0"
"CHEMBL3916717";"SELONSERTIB";"3.0";"445.50";"0";"4.68";"EUB0000695a";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1";"IC50";"'='";"3332.0";"nM";"5.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445325";"Affinity Phenotypic Cellular interaction: (MTT assay (ABCB1-substrate-selected resistant cell line KB-C2, Doxorubicin treatment, using 3 uM Selonsertib)) EUB0000695a MAP3K5";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"KB-C2";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL5058612";"Affinity Phenotypic Cellular Source Knowledge: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8132112/";"";"";"3332.0"
"CHEMBL3916717";"SELONSERTIB";"3.0";"445.50";"0";"4.68";"EUB0000695a";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1";"IC50";"'='";"1773.0";"nM";"5.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445446";"Affinity Phenotypic Cellular interaction: (MTT assay (ABCG2-gene-transfected cell line HEK293/ABCG2-482-T7, Cisplatin treatment, using 10 uM Selonsertib)) EUB0000695a MAP3K5";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293/ABCG2-482-T7";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL5446292";"Affinity Phenotypic Cellular Source Knowledge: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8132112/";"";"";"1773.0"
"CHEMBL3916717";"SELONSERTIB";"3.0";"445.50";"0";"4.68";"EUB0000695a";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"17.28";"0.32";"3.02";"8.51";"0";"CHEMBL5445999";"Affinity On-target Cellular interaction: (ASK1-T838 autophosphorylation in HEK293T cells, MSD assay format) EUB0000695a MAP3K5";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"Mode of action: Inhibitor | Protein family: Protein Kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5445981";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL3706569";"Affinity On-target Cellular Source Knowledge: https://pubmed.ncbi.nlm.nih.gov/32292554/";"";"";"20.0"
"CHEMBL3916717";"SELONSERTIB";"3.0";"445.50";"0";"4.68";"EUB0000695a";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1";"IC50";"'='";"906.0";"nM";"6.04";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445305";"Affinity Phenotypic Cellular interaction: (MTT assay (ABCB1-gene-transfected cell line HEK293/pcDNA3.1, Cisplatin treatment, using 10 uM Selonsertib)) EUB0000695a MAP3K5";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293/ABCB1";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL5446282";"Affinity Phenotypic Cellular Source Knowledge: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8132112/";"";"";"906.0"
"CHEMBL4868746";"";"None";"347.38";"0";"3.05";"12";"CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccnc3[nH]2)n1";"IC50";"'='";"125.1";"nM";"6.90";"";"";"UO_0000065";"19.87";"0.36";"3.85";"6.81";"0";"CHEMBL4820058";"Inhibition of N-terminal GST-tagged recombinant human full length ASK1 expressed in baculovirus-infected Sf21 cells using STK-Substrate-3 biotin as substrate in presence of ATP measured after 2 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4819011";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 2.0 hr";"INHIBITOR";"";"125.1"
"CHEMBL4870142";"";"None";"426.48";"0";"4.06";"16";"CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(-c4cnn(C)c4)cccc3[nH]2)n1";"IC50";"'='";"19.6";"nM";"7.71";"";"";"UO_0000065";"18.07";"0.33";"3.65";"7.25";"0";"CHEMBL4820058";"Inhibition of N-terminal GST-tagged recombinant human full length ASK1 expressed in baculovirus-infected Sf21 cells using STK-Substrate-3 biotin as substrate in presence of ATP measured after 2 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4819011";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 2.0 hr";"INHIBITOR";"";"19.6"
"CHEMBL4878410";"";"None";"412.46";"0";"4.04";"27";"CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4cn[nH]c4)c3[nH]2)n1";"IC50";"'='";"38.9";"nM";"7.41";"";"";"UO_0000065";"17.97";"0.33";"3.37";"6.32";"0";"CHEMBL4820058";"Inhibition of N-terminal GST-tagged recombinant human full length ASK1 expressed in baculovirus-infected Sf21 cells using STK-Substrate-3 biotin as substrate in presence of ATP measured after 2 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4819011";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 2.0 hr";"INHIBITOR";"";"38.9"
"CHEMBL1688850";"";"None";"407.90";"0";"4.67";"16c";"O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S";"IC50";"'='";"350.0";"nM";"6.46";"";"";"UO_0000065";"15.83";"0.34";"1.79";"9.12";"0";"CHEMBL2352238";"Inhibition of human ASK1 using MBP as substrate incubated for 10 mins prior to ATP addition measured after 20 mins by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346522";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"0.35"
"CHEMBL4633993";"";"None";"404.43";"0";"2.76";"17";"COc1nn(-c2cccnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"19.68";"0.36";"5.20";"7.07";"0";"CHEMBL4605627";"Inhibition of V5 tagged human ASK1 expressed in HEK293T cells assessed as reduction in T848 autophosphorylation incubated for 1 hr by MSD assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602708";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"CHEMBL3706569";"";"";"";"11.0"
"CHEMBL4857053";"";"None";"395.35";"0";"2.46";"10";"COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"20.35";"0.39";"5.59";"8.07";"0";"CHEMBL4845477";"Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842388";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.333 hr";"INHIBITOR";"";"9.0"
"CHEMBL4862220";"";"None";"393.33";"0";"2.51";"30";"COc1ncncc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"19.75";"0.38";"5.26";"7.21";"0";"CHEMBL4845477";"Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842388";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.333 hr";"INHIBITOR";"";"17.0"
"CHEMBL4863056";"";"None";"395.35";"0";"2.46";"12";"COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)(F)F)n1";"IC50";"'='";"350.0";"nM";"6.46";"";"";"UO_0000065";"16.33";"0.31";"4.00";"6.47";"0";"CHEMBL4845478";"Inhibition of full-length human ASK1 expressed in HEK293T cells assessed as reduction in autophosphorylation of ASK1 at T383 residue incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842388";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"350.0"
"CHEMBL4873779";"";"None";"392.34";"0";"2.41";"29";"C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccn(C)c2=O)n1)C(F)(F)F";"IC50";"'='";"363.0";"nM";"6.44";"";"";"UO_0000065";"16.41";"0.31";"4.03";"6.80";"0";"CHEMBL4845478";"Inhibition of full-length human ASK1 expressed in HEK293T cells assessed as reduction in autophosphorylation of ASK1 at T383 residue incubated for 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842388";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"363.0"
"CHEMBL4284524";"";"None";"327.34";"0";"3.90";"1";"O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccc(O)cc3c21";"IC50";"'='";"740.0";"nM";"6.13";"";"";"UO_0000065";"18.73";"0.33";"2.23";"7.58";"0";"CHEMBL4256097";"Inhibition of ASK1 (unknown origin) by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251711";"1";"Scientific Literature";"J Nat Prod";"2018";"None";"";"";"";"0.74"
"CHEMBL4294912";"";"None";"327.34";"0";"3.90";"2";"O=C1NCc2c1c1c3cc(O)ccc3[nH]c1c1[nH]c3ccccc3c21";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"16.87";"0.30";"1.62";"6.83";"0";"CHEMBL4256097";"Inhibition of ASK1 (unknown origin) by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251711";"1";"Scientific Literature";"J Nat Prod";"2018";"None";"";"";"";"3.0"
"CHEMBL3916717";"SELONSERTIB";"3.0";"445.50";"0";"4.68";"EUB0000695a";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1";"IC50";"'='";"219.0";"nM";"6.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445347";"Affinity Phenotypic Cellular interaction: (MTT assay (ABCB1-substrate-selected resistant cell line SW620/Ad300, Paclitaxel treatment, using 10 uM Selonsertib)) EUB0000695a MAP3K5";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW620/AD300";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL4630768";"Affinity Phenotypic Cellular Source Knowledge: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8132112/";"";"";"219.0"
"CHEMBL3916717";"SELONSERTIB";"3.0";"445.50";"0";"4.68";"EUB0000695a";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1";"IC50";"'='";"1621.0";"nM";"5.79";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445362";"Affinity Phenotypic Cellular interaction: (MTT assay (ABCG2-substrate-selected resistant cell line NCI-H460, Cisplatin treatment, using 10 uM Selonsertib)) EUB0000695a MAP3K5";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H460";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL3307677";"Affinity Phenotypic Cellular Source Knowledge: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8132112/";"";"";"1621.0"
"CHEMBL3916717";"SELONSERTIB";"3.0";"445.50";"0";"4.68";"EUB0000695a";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1";"IC50";"'='";"385.0";"nM";"6.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445365";"Affinity Phenotypic Cellular interaction: (MTT assay (ABCG2-substrate-selected resistant cell line NCI-H460/MX20, Mitoxantrone treatment, using 10 uM Selonsertib)) EUB0000695a MAP3K5";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H460/MX20";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL5285";"Mitogen-activated protein kinase kinase kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL5446281";"Affinity Phenotypic Cellular Source Knowledge: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8132112/";"";"";"385.0"
